,geometry,Jeff
0,"372

C 101.93079376 63.50568390 103.46287537
C 103.24498749 63.96047211 103.25201416
C 104.32333374 63.24197769 103.82166290
C 104.10758209 62.14620590 104.68621063
C 102.80041504 61.83648300 105.03331757
C 101.78391266 62.47139359 104.35160065
H 101.11799622 63.78426743 102.89985657
H 104.93555450 61.58255768 105.16238403
C 103.73455048 65.11913300 102.35187531
C 105.23653412 64.84695435 102.45550537
C 105.53848267 63.71206665 103.18527222
C 106.35800934 65.35035706 101.79613495
C 107.50251007 64.70172882 102.11072540
S 107.21692657 63.30587769 103.16130066
C 102.27700043 60.75729752 106.10578156
C 100.77433014 60.78782272 105.73632050
C 100.55633545 61.74339294 104.73023987
C 99.61297607 60.20199203 106.14713287
C 98.47627258 60.73861694 105.57338715
S 98.83494568 61.88453674 104.35938263
C 108.61705017 65.23538208 101.48096466
S 106.62747192 66.69158173 100.75132751
S 99.13295746 58.87194824 107.20387268
C 97.29248810 60.30580902 106.07279968
C 108.27006531 66.14836121 100.51882172
C 97.42192078 59.43766022 107.21623230
H 109.62967682 64.87789917 101.59334564
H 96.37547302 60.54547119 105.61967468
C 96.25479126 59.02615738 107.88941956
C 94.99182892 59.51811600 108.16114044
C 94.56387329 60.92728806 107.81870270
C 93.86950684 58.84646988 108.83551788
C 93.12288666 60.99832916 108.25466156
O 95.26241302 61.77866364 107.22512817
C 92.62332916 59.80355453 108.78230286
C 93.79834747 57.50519562 109.36715698
C 92.18121338 62.00660324 107.91213226
C 91.28005981 59.71258545 109.13648224
C 94.75141907 56.42331314 109.28087616
C 92.62296295 56.95341873 110.05101776
C 90.82170868 61.84925461 108.30318451
H 92.47359467 62.94613266 107.46865845
C 90.37847137 60.72451019 108.95912933
H 90.82315063 58.80809402 109.58532715
N 95.52005768 55.56656647 109.23837280
N 91.72695923 56.55069733 110.66157532
H 90.06874847 62.60895538 108.11777496
H 89.40893555 60.66310501 109.23303986
H 96.36559296 58.11949921 108.39441681
C 109.22515869 66.70465088 99.58052826
C 110.60812378 66.81095123 99.42165375
C 111.65569305 66.31034088 100.35543060
C 111.32286072 67.29229736 98.22885132
C 112.97227478 66.45726013 99.68245697
O 111.64395905 65.82868195 101.46134186
C 112.80420685 66.96331787 98.36888885
C 110.83255005 68.11762238 97.22620392
C 114.24711609 66.12149048 100.12832642
C 113.93576813 67.28871918 97.57808685
C 109.55148315 68.74316406 97.21630859
C 111.56298828 68.46585846 96.04791260
C 115.32391357 66.25960541 99.26728821
H 114.37210083 65.71285248 101.09898376
C 115.20114899 66.91777039 97.98659515
H 113.95469666 67.67617035 96.62209320
N 108.50431824 69.23587799 97.22416687
N 112.16071320 68.66477203 95.13434601
H 116.34978485 66.05416107 99.58782196
H 116.01387024 67.15446472 97.36307526
H 108.64150238 67.11302185 98.74897766
C 102.50486755 61.25890732 107.61354828
C 102.07046509 60.39640808 108.63739014
C 103.08476257 62.46914291 107.92980957
C 102.22170258 60.77583313 109.97229004
H 101.66930389 59.40955734 108.37989044
C 103.17804718 62.93063736 109.25492096
H 103.57254791 63.12252808 107.15350342
C 102.82789612 62.05118179 110.30561066
H 101.96066284 60.16795349 110.86945343
H 103.52818298 63.86611557 109.64151764
C 103.46086121 66.57649994 102.92379761
C 102.84706879 66.82894897 104.16014862
C 103.99214935 67.71598816 102.29665375
C 102.72428894 68.07858276 104.80435181
H 102.48544312 65.97183990 104.72864532
C 103.82899475 69.06001282 102.81719971
H 104.46132660 67.73999023 101.35643768
C 103.23373413 69.18943787 104.11316681
H 102.28307343 68.09443665 105.81043243
H 104.12584686 69.92119598 102.23183441
C 103.00428009 64.84793091 100.96810913
C 101.95343018 65.67889404 100.46107483
C 103.39373779 63.80870819 100.12042999
C 101.22092438 65.36310577 99.30043793
H 101.71516418 66.60763550 100.95167542
C 102.68566132 63.45756531 98.88753510
H 104.27049255 63.27873230 100.39856720
C 101.56465149 64.23370361 98.53593445
H 100.36353302 65.88082886 99.00841522
H 102.93136597 62.58314896 98.30876160
C 102.98908997 59.41283798 105.78253174
C 102.35102081 58.40187073 105.03242493
C 104.30152893 59.30739975 106.25080109
C 103.06684113 57.21748734 104.89889526
H 101.37788391 58.51465225 104.53829956
C 104.98139954 58.09852600 105.99079132
H 104.82968903 60.06913376 106.79457092
C 104.37680817 57.13062286 105.22985077
H 102.59980011 56.46656036 104.22243500
H 106.00253296 58.05141068 106.38841248
C 100.66979218 63.73989868 97.38191986
H 100.46630859 62.69184494 97.54611969
H 99.67178345 64.10082245 97.45838165
C 101.14658356 64.03751373 95.91281891
H 100.94121552 65.06531525 95.55141449
H 102.18299866 64.02722931 96.10479736
C 100.62887573 63.07452011 94.87882233
H 100.82745361 62.01411438 95.12946320
H 99.49945831 63.16412735 94.86781311
C 102.87046051 62.50224304 111.79535675
H 102.72028351 61.60149002 112.44198608
H 103.94288635 62.72267151 112.08325958
C 101.83973694 63.69165421 112.06523132
H 101.85643768 64.43589783 111.29599762
H 100.85832214 63.21735001 112.05500793
C 102.06462097 64.46195984 113.35393524
H 102.80533600 65.21033478 113.11736298
H 102.46689606 63.77896500 114.14201355
C 105.18675232 55.94292068 104.78108978
H 106.11150360 56.00289154 105.41938782
H 104.75074768 55.06508636 105.18859863
C 105.58671570 55.98538971 103.30240631
H 104.80472565 55.85719681 102.58673859
H 106.04045105 56.96025467 103.15394592
C 106.54860687 54.78168106 102.93291473
H 107.43073273 54.85109711 103.56464386
H 106.11106110 53.77478790 103.25157928
C 103.14419556 70.51651764 104.85556030
H 102.19384766 70.59217834 105.43965912
H 103.20160675 71.44329834 104.25015259
C 104.18644714 70.74208832 105.95894623
H 103.87142944 71.61282349 106.50810242
H 104.16596985 69.94837952 106.75268555
C 105.65633392 70.89279938 105.57219696
H 106.04134369 69.93695831 105.27040863
H 106.20292664 71.16510773 106.42144012
C 100.67735291 65.12499237 113.86515045
H 100.39779663 65.99279785 113.25685120
H 99.82302856 64.33827209 113.74196625
C 105.92150116 71.94751740 104.43620300
H 105.36766815 71.70053101 103.48069000
H 105.51618195 72.93618011 104.59265900
C 106.80792236 54.71024323 101.39804077
H 105.86645508 54.73706436 100.87366486
H 107.43187714 55.56991959 101.21543121
C 101.23509216 63.39057541 93.49858093
H 101.27474976 64.31287384 93.16176605
H 102.22748566 63.11655426 93.56095123
C 107.53810120 53.43115616 100.88391876
H 108.35106659 53.08420563 101.53855896
H 108.07318115 53.80834198 100.00822449
C 107.40290833 72.00299072 103.95188141
H 107.34991455 72.56495667 102.97257996
H 107.83457184 71.04650116 103.55384827
C 100.77550507 65.85388184 115.20324707
H 101.35832214 66.71371460 115.09111023
H 101.32646942 65.19503784 115.92783356
C 100.54705811 62.57546997 92.39446259
H 100.53177643 61.52758789 92.61135101
H 99.49445343 62.71236420 92.43156433
C 99.40127563 66.18502045 115.79989624
H 99.52162933 66.43152618 116.86134338
H 98.98828125 67.18904114 115.32434082
H 98.85391998 65.27039337 115.79764557
C 108.28952789 72.82999420 104.84973145
H 108.03058624 73.89933014 104.89665222
H 108.23593903 72.43170929 105.82182312
H 109.33629608 72.78009796 104.50857544
C 106.55702209 52.31223297 100.65042114
H 105.72911835 52.62582779 99.99656677
H 106.99359894 51.42587662 100.26262665
H 106.16587830 52.08153152 101.60517883
C 101.18713379 62.94745636 91.04457092
H 100.76284027 62.44585419 90.16974640
H 100.97879028 64.03863525 90.87436676
H 102.24590302 62.62231064 90.96620941
C 118.03094482 69.58673859 101.15087128
C 116.94490814 69.88075256 100.28346252
C 115.59396362 69.69051361 100.67106628
C 115.26586151 68.99367523 101.79180908
C 116.31227875 68.65324402 102.70010376
C 117.65400696 68.99515533 102.34841919
H 119.09109497 69.62461853 100.89920044
H 114.18959808 68.78330231 101.97723389
C 117.05258179 70.60189819 98.91221619
C 115.50569153 70.86857605 98.68414307
C 114.79959106 70.20712280 99.64786530
C 114.60501099 71.53325653 97.79241943
C 113.27902222 71.30632019 98.08454895
S 113.03379059 70.26875305 99.46354675
C 116.21731567 67.96084595 104.05840302
C 117.72719574 67.84999847 104.33698273
C 118.50192261 68.40442657 103.32972717
C 118.49724579 67.27046204 105.33525848
C 119.86576080 67.46904755 105.09137726
S 120.19094849 68.49556732 103.68298340
C 112.39730835 71.92773438 97.17586517
S 114.82258606 72.69194031 96.51242828
S 118.30827332 66.31643677 106.71624756
C 120.77406311 66.83148956 105.89624786
C 113.02155304 72.68218994 96.19542694
C 120.14109039 66.21688080 107.00476837
H 111.33305359 71.87464905 97.24396515
H 121.88293457 66.87399292 105.80622864
C 120.74009705 65.58415985 108.06044006
C 121.93762970 65.76101685 108.76319122
C 122.89903259 66.89402771 108.60122681
C 122.68780518 64.75428009 109.51553345
C 124.02298737 66.66194153 109.45014954
O 122.77050018 67.80619812 107.87026978
C 123.99158478 65.36338806 110.00028992
C 122.30020142 63.43588638 109.79829407
C 125.13871765 67.47087860 109.59024811
C 125.12502289 64.96907043 110.76724243
C 121.15055847 62.79699707 109.24064636
C 123.18182373 62.40474701 110.18943024
C 126.20811462 67.09653473 110.44209290
H 125.12074280 68.44705963 109.21329498
C 126.23051453 65.82652283 111.00125885
H 125.30460358 63.99028397 111.28420258
N 120.24522400 62.26245499 108.78665924
N 123.89050293 61.56626892 110.53870392
H 127.11087799 67.70139313 110.49363708
H 127.10453033 65.41306305 111.44577789
H 120.08551025 64.77318573 108.26581573
C 112.33046722 73.48397827 95.29702759
C 111.15277100 73.48893738 94.52920532
C 110.25455475 72.32753754 94.40237427
C 110.63659668 74.64692688 93.76672363
C 109.22708130 72.74864960 93.42131042
O 110.38609314 71.22822571 94.92980957
C 109.39054108 74.12133026 93.02534485
C 111.15894318 75.91487885 93.69000244
C 108.16353607 71.99447632 92.93196106
C 108.49362946 74.68043518 92.10831451
C 112.16655731 76.44622803 94.51224518
C 110.73678589 76.94586945 92.87086487
C 107.20962524 72.65470886 92.06400299
H 108.06188965 70.97102356 93.20378113
C 107.36611938 73.95613098 91.65634155
H 108.48172760 75.71998596 91.90373993
N 113.00565338 76.91754913 95.13898468
N 110.38436127 77.78261566 92.18604279
H 106.26572418 72.19423676 91.69117737
H 106.63739777 74.41359711 91.07688904
H 113.02076721 74.30243683 95.16633606
C 115.61440277 66.54009247 103.94255829
C 114.36985016 66.28205109 104.51567841
C 116.38183594 65.52844238 103.32862091
C 113.93049622 64.96459198 104.50070190
H 113.79596710 67.04978943 105.00597382
C 115.82928467 64.26897430 103.24250031
H 117.34658051 65.66535950 103.02238464
C 114.59241486 63.95656967 103.82021332
H 113.00648499 64.65890503 104.97751617
H 116.43756866 63.55107498 102.72156525
C 117.71118164 69.74308014 97.76840973
C 118.06477356 68.37937927 98.03196716
C 117.80200195 70.26554871 96.47047424
C 118.51269531 67.49471283 97.01391602
H 118.08786011 67.96736908 99.05012512
C 118.27949524 69.41411591 95.47216797
H 117.41349792 71.23208618 96.17993164
C 118.60791779 68.00875854 95.70221710
H 118.70935822 66.47451019 97.29697418
H 118.19163513 69.78717041 94.44329834
C 117.91229248 71.88332367 99.19153595
C 117.36216736 73.06979370 99.69814301
C 119.35362244 71.81047821 99.02950287
C 118.17766571 74.12998962 100.21948242
H 116.31439209 73.13314819 99.88201141
C 120.13522339 72.85852814 99.53639984
H 119.85609436 70.96738434 98.77867889
C 119.57242584 74.00793457 100.14302826
H 117.70898438 74.97711182 100.65042877
H 121.18508148 72.68536377 99.56733704
C 115.55455780 68.84449768 105.19315338
C 115.43003082 68.22351837 106.48867798
C 115.24700928 70.19704437 105.00584412
C 114.80255890 68.92989349 107.58205414
H 115.60683441 67.18608093 106.60755157
C 114.76924133 70.86543274 106.14049530
H 115.30287933 70.67362976 104.00711823
C 114.45524597 70.30177307 107.40471649
H 114.59662628 68.51441956 108.54477692
H 114.60620880 71.96188354 106.05103302
C 120.45220184 75.02911377 100.80221558
H 120.12343597 75.25231171 101.80272675
H 121.45514679 74.54033661 100.96356201
C 120.66434479 76.30600739 99.98670959
H 120.94770050 76.25043488 98.98258972
H 119.76124573 76.81315613 100.05342865
C 121.65654755 77.41095734 100.60406494
H 121.12416077 78.15108490 101.30303955
H 122.48946381 76.97812653 101.12445831
C 114.02313995 62.57801437 103.63985443
H 114.70452881 61.94910812 102.96178436
H 114.02091980 62.09917831 104.59780884
C 112.65559387 62.54772186 103.01338196
H 112.19713593 61.60966110 103.46708679
H 112.09981537 63.40919495 103.38003540
C 112.53520203 62.35868454 101.49726868
H 112.87666321 61.38946152 101.17449188
H 112.99595642 63.16399765 100.93529510
C 113.76760864 71.08245850 108.42486572
H 113.48351288 70.47048950 109.22625732
H 114.52420807 71.77591705 108.88273621
C 112.61615753 72.01129913 108.04940033
H 112.97127533 72.90234375 107.59066772
H 111.90996552 71.57302856 107.44699097
C 112.00494385 72.63354492 109.29084778
H 111.62757111 71.88729858 109.91345215
H 112.78765106 73.09778595 109.93109131
C 118.89498901 67.13969421 94.53111267
H 119.95280457 67.02881622 94.45394135
H 118.71395874 67.59599304 93.58845520
C 118.36764526 65.73627472 94.52670288
H 118.84650421 65.18280029 93.72801208
H 118.70175934 65.23790741 95.42568970
C 116.84138489 65.58850861 94.50144958
H 116.43990326 65.28224182 93.53069305
H 116.35692596 66.50547028 94.78036499
C 111.11977386 62.49509048 101.02432251
H 110.43379974 61.89508820 101.56460571
H 110.85906219 63.50164795 101.32257843
C 116.40996552 64.49667358 95.49925232
H 116.89588928 63.49257278 95.28339386
H 116.66039276 64.80261993 96.47145844
C 110.88996887 73.67174530 108.93082428
H 111.17041779 74.38031006 108.09217834
H 110.13299561 73.05597687 108.48037720
C 122.17199707 78.21952820 99.39955139
H 121.31010437 78.42781830 98.69175720
H 122.50331116 79.19245911 99.69401550
C 110.33975220 74.34899902 110.19907379
H 111.01106262 75.11900330 110.51325989
H 110.02873230 73.62121582 110.94466400
C 114.96929169 64.25117493 95.38694000
H 114.71530151 64.03547668 94.38069916
H 114.48483276 65.18554688 95.55622864
C 110.85050201 62.39194489 99.48027039
H 111.16802979 61.43176651 99.11393738
H 111.43383026 63.14757538 98.92121887
C 123.25594330 77.55853271 98.52918243
H 122.88538361 76.62505341 98.14454651
H 123.50683594 78.05931854 97.56118011
C 109.31318665 62.54093552 99.09752655
H 109.21115875 62.56163025 98.00175476
H 108.56823730 61.81948471 99.41603851
H 108.95555115 63.54649353 99.50244904
C 114.56198120 63.23501205 96.49565125
H 114.90706635 63.71634293 97.40511322
H 113.49551392 63.16272354 96.45761871
H 114.99148560 62.26027679 96.18318939
C 108.99579620 74.95375061 109.83246613
H 109.29452515 75.78160095 109.15714264
H 108.34793854 74.23914337 109.29454803
H 108.47195435 75.27887726 110.69312286
C 124.50444794 77.42043304 99.28141785
H 124.29666138 76.67369080 100.04369354
H 125.39819336 76.94315338 98.67610168
H 124.69767761 78.23167419 99.91311646
",0.000
